    DATA    |   HORA   | DESCRIÇÃO 
 03/04/2007 | 12:16:53 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 03/04/2007 | 12:16:53 | GERANDO RELAÇÃO DE PROCESSOS A FATURAR
 03/04/2007 | 12:16:53 | Verificando envio de e-Mail para:
 03/04/2007 | 12:16:53 | -> Marcos Marchi (marcos.marchi@logistic-ms.com.br), com PROCESSOS À FATURAR
 03/04/2007 | 12:16:58 | (64) AALBORG COMERCIO E SERVIÇOS S/A
 03/04/2007 | 12:17:02 | Gravando e-Mail automático...
 03/04/2007 | 12:17:07 | (105) AALBORG IMPORTADORA E EXPORTADORA LTDA
 03/04/2007 | 12:17:12 | (103) AGGREKO BRASIL ENERGIA LTDA
 03/04/2007 | 12:20:10 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 03/04/2007 | 12:20:10 | GERANDO RELAÇÃO DE PROCESSOS A FATURAR
 03/04/2007 | 12:20:10 | Verificando envio de e-Mail para:
 03/04/2007 | 12:20:10 | -> Marcos Marchi (marcos.marchi@logistic-ms.com.br), com PROCESSOS À FATURAR
 03/04/2007 | 12:20:15 | (64) AALBORG COMERCIO E SERVIÇOS S/A
 03/04/2007 | 12:20:21 | Gravando e-Mail automático...
 03/04/2007 | 12:20:22 | (105) AALBORG IMPORTADORA E EXPORTADORA LTDA
 03/04/2007 | 12:20:22 | (103) AGGREKO BRASIL ENERGIA LTDA
