    DATA    |   HORA   | DESCRIÇÃO 
 27/07/2007 | 09:46:17 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 27/07/2007 | 09:46:17 | GERANDO RELAÇÃO DE PROCESSOS A FATURAR
 27/07/2007 | 09:46:17 | Verificando envio de e-Mail para:
 27/07/2007 | 09:46:17 | -> Marcos Marchi (marcos.marchi@logistic-ms.com.br), com PROCESSOS À FATURAR
 27/07/2007 | 09:46:24 | (64) AALBORG COMERCIO E SERVIÇOS S/A
 27/07/2007 | 09:46:31 | (105) AALBORG IMPORTADORA E EXPORTADORA LTDA
 27/07/2007 | 09:46:37 | (103) AGGREKO BRASIL ENERGIA LTDA
 27/07/2007 | 09:46:38 | Gravando e-Mail automático...
 27/07/2007 | 09:46:44 | (176) AGGREKO ENERGIA LOCAÇÃO DE GERADORES LTDA.
 27/07/2007 | 09:46:45 | Gravando e-Mail automático...
 27/07/2007 | 09:46:50 | (148) AKER KVAERNER OIL & GAS DO BRASIL LTDA
 27/07/2007 | 09:46:50 | Gravando e-Mail automático...
 27/07/2007 | 09:46:53 | (170) AKER KVAERNER OIL & GAS DO BRASIL LTDA.
 27/07/2007 | 09:46:53 | Gravando e-Mail automático...
 27/07/2007 | 09:46:54 | (37) AMERADA HESS LTDA
 27/07/2007 | 09:46:54 | (171) ANADARKO PETRÓLEO LTDA.
 27/07/2007 | 09:46:54 | Gravando e-Mail automático...
 27/07/2007 | 09:46:54 | (46) ANDAIMES JIRAU LTDA
 27/07/2007 | 09:46:55 | (86) ASTROMARITIMA NAVEGAÇÃO S/A
 27/07/2007 | 09:46:56 | (21) ASTROMARITIMA NAVEGAÇÃO S/A
 27/07/2007 | 09:46:58 | Gravando e-Mail automático...
 27/07/2007 | 09:47:03 | (33) BAKER HUGHES DO BRASIL LTDA.
 27/07/2007 | 09:47:04 | (35) BAKER HUGHES DO BRASIL LTDA.
 27/07/2007 | 09:47:04 | (139) BASELINE DO BRASIL SERVIÇOS ANALITICOS LTDA
 27/07/2007 | 09:47:04 | (160) BCH ENERGY DO BRASIL EQUIPMENTOS E SERVIÇOS DE PERFURAÇÃO LT
 27/07/2007 | 09:47:05 | (168) BCH ENERGY DO BRASIL SERVIÇOS DE PETRÓLEO LTDA.
 27/07/2007 | 09:47:05 | (119) BHP BILLITON METAIS S.A.
 27/07/2007 | 09:47:05 | (76) BJ SERVICES DO BRASIL LTDA
 27/07/2007 | 09:47:05 | (61) BJ SERVICES DO BRASIL LTDA.
 27/07/2007 | 09:47:06 | (20) BRASVIT GRANITOS E MINERAÇÃO S/A
 27/07/2007 | 09:47:06 | (126) C & C TECHNOLOGIES DO BRASIL LTDA 
 27/07/2007 | 09:47:06 | >>> FINALIZANDO O PROCESSAMENTO DO AFAT
 27/07/2007 | 10:33:46 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 27/07/2007 | 10:33:46 | GERANDO RELAÇÃO DE PROCESSOS A FATURAR
 27/07/2007 | 10:33:46 | Verificando envio de e-Mail para:
 27/07/2007 | 10:33:46 | -> Marcos Marchi (marcos.marchi@logistic-ms.com.br), com PROCESSOS À FATURAR
 27/07/2007 | 10:33:52 | (64) AALBORG COMERCIO E SERVIÇOS S/A
 27/07/2007 | 10:33:52 | (105) AALBORG IMPORTADORA E EXPORTADORA LTDA
 27/07/2007 | 10:33:52 | (103) AGGREKO BRASIL ENERGIA LTDA
 27/07/2007 | 10:33:54 | Gravando e-Mail automático...
 27/07/2007 | 10:33:56 | (176) AGGREKO ENERGIA LOCAÇÃO DE GERADORES LTDA.
 27/07/2007 | 10:33:56 | Gravando e-Mail automático...
 27/07/2007 | 10:34:02 | (148) AKER KVAERNER OIL & GAS DO BRASIL LTDA
 27/07/2007 | 10:34:02 | Gravando e-Mail automático...
 27/07/2007 | 10:34:09 | (170) AKER KVAERNER OIL & GAS DO BRASIL LTDA.
 27/07/2007 | 10:34:09 | Gravando e-Mail automático...
 27/07/2007 | 10:34:16 | (37) AMERADA HESS LTDA
 27/07/2007 | 10:34:17 | (171) ANADARKO PETRÓLEO LTDA.
 27/07/2007 | 10:34:17 | Gravando e-Mail automático...
 27/07/2007 | 10:34:17 | (46) ANDAIMES JIRAU LTDA
 27/07/2007 | 10:34:17 | (86) ASTROMARITIMA NAVEGAÇÃO S/A
 27/07/2007 | 10:34:17 | >>> FINALIZANDO O PROCESSAMENTO DO AFAT
 27/07/2007 | 10:39:46 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 27/07/2007 | 10:39:46 | GERANDO RELAÇÃO DE PROCESSOS A FATURAR
 27/07/2007 | 10:39:46 | Verificando envio de e-Mail para:
 27/07/2007 | 10:39:46 | -> Marcos Marchi (marcos.marchi@logistic-ms.com.br), com PROCESSOS À FATURAR
 27/07/2007 | 10:39:52 | (64) AALBORG COMERCIO E SERVIÇOS S/A
 27/07/2007 | 10:39:57 | (105) AALBORG IMPORTADORA E EXPORTADORA LTDA
 27/07/2007 | 10:40:03 | (103) AGGREKO BRASIL ENERGIA LTDA
 27/07/2007 | 10:40:04 | Gravando e-Mail automático...
 27/07/2007 | 10:40:10 | (176) AGGREKO ENERGIA LOCAÇÃO DE GERADORES LTDA.
 27/07/2007 | 10:40:10 | Gravando e-Mail automático...
 27/07/2007 | 10:40:16 | (148) AKER KVAERNER OIL & GAS DO BRASIL LTDA
 27/07/2007 | 10:40:17 | Gravando e-Mail automático...
 27/07/2007 | 10:40:22 | (170) AKER KVAERNER OIL & GAS DO BRASIL LTDA.
 27/07/2007 | 10:40:23 | Gravando e-Mail automático...
 27/07/2007 | 10:40:34 | (37) AMERADA HESS LTDA
 27/07/2007 | 10:40:37 | (171) ANADARKO PETRÓLEO LTDA.
 27/07/2007 | 10:40:37 | Gravando e-Mail automático...
 27/07/2007 | 10:40:37 | (46) ANDAIMES JIRAU LTDA
 27/07/2007 | 10:40:38 | (86) ASTROMARITIMA NAVEGAÇÃO S/A
 27/07/2007 | 10:40:39 | (21) ASTROMARITIMA NAVEGAÇÃO S/A
 27/07/2007 | 10:40:41 | Gravando e-Mail automático...
 27/07/2007 | 10:40:45 | (33) BAKER HUGHES DO BRASIL LTDA.
 27/07/2007 | 10:40:47 | (35) BAKER HUGHES DO BRASIL LTDA.
 27/07/2007 | 10:40:47 | (139) BASELINE DO BRASIL SERVIÇOS ANALITICOS LTDA
 27/07/2007 | 10:40:47 | (160) BCH ENERGY DO BRASIL EQUIPMENTOS E SERVIÇOS DE PERFURAÇÃO LT
 27/07/2007 | 10:40:47 | (168) BCH ENERGY DO BRASIL SERVIÇOS DE PETRÓLEO LTDA.
 27/07/2007 | 10:40:48 | (119) BHP BILLITON METAIS S.A.
 27/07/2007 | 10:40:48 | (76) BJ SERVICES DO BRASIL LTDA
 27/07/2007 | 10:40:48 | (61) BJ SERVICES DO BRASIL LTDA.
 27/07/2007 | 10:40:48 | (20) BRASVIT GRANITOS E MINERAÇÃO S/A
 27/07/2007 | 10:40:49 | (126) C & C TECHNOLOGIES DO BRASIL LTDA 
 27/07/2007 | 10:40:51 | Gravando e-Mail automático...
 27/07/2007 | 10:41:01 | (7) CGG DO BRASIL PARTICIPAÇÕES LTDA
 27/07/2007 | 10:41:08 | Gravando e-Mail automático...
 27/07/2007 | 10:41:14 | (179) CHEVRON BRASIL LTDA.
 27/07/2007 | 10:41:22 | (36) CHEVRON OVERSEAS PETROLEUM BRASIL
